#{"t_start": 1742872780.4371798, "env_id": "None"}
r,l,t
78.75641,16,122.39436
132.580255,29,122.589375
112.575119,39,122.866014
111.094508,40,123.15109
122.122479,25,123.313769
117.042125,36,123.532948
104.679186,17,123.642052
-249.03459,52,124.029806
-363.428288,44,124.438554
88.34674,52,124.877147
134.152073,32,125.073955
78.511576,44,125.404201
113.17925,42,125.693237
164.409405,38,126.006304
80.867996,37,126.342126
134.152073,26,126.508283
139.106078,29,126.695233
-75.044636,48,127.054868
76.760812,38,127.320914
55.892212,43,127.620949
132.580252,28,127.809394
25.870127,33,128.064858
-74.708134,52,128.44429
66.819386,55,128.861925
73.653358,19,128.987233
99.430204,28,129.198641
109.782238,21,131.857505
139.040082,35,132.105535
-263.573476,52,132.535898
79.388294,40,132.832106
107.983907,40,133.183305
97.878198,36,133.473841
-29.453528,37,133.786849
111.47557,24,133.95756
138.938898,52,134.371135
151.5963,29,134.612401
97.727333,46,135.035147
104.679186,16,135.174374
37.227687,35,135.560384
86.297892,39,135.9012
78.756413,26,136.069876
130.736556,27,136.297421
81.68698,37,136.638713
69.847176,26,136.868745
137.165489,43,137.271689
106.067807,33,137.597121
157.97491,30,137.84176
84.806626,37,138.182913
126.949082,24,138.357724
-274.670395,39,138.717102
108.322909,47,139.110008
170.865284,29,139.344323
86.918037,27,139.609979
82.552087,32,139.876186
55.964363,23,140.07758
179.470399,43,140.370446
132.580255,32,140.581667
157.97491,33,140.776857
138.72399,53,141.168537
156.533603,34,141.397281
14.91062,54,141.785424
-228.54066,52,142.180164
139.585013,47,142.516814
151.439879,41,142.761176
144.092097,37,143.043736
-53.083053,35,143.339416
85.738056,54,143.714142
128.502022,23,143.873293
-967.501266,38,144.215452
134.133192,32,144.432516
91.096654,22,144.580146
97.8782,27,144.778023
142.501395,38,145.026337
134.154218,27,145.201853
134.131873,32,145.421653
73.653358,23,145.564713
91.096654,17,145.707149
142.119775,39,146.004502
96.103821,33,146.262487
175.654767,42,146.580151
139.010291,33,146.863513
78.614513,32,147.128898
86.297892,30,147.399327
97.476195,21,147.558101
73.653358,23,147.73436
35.257145,39,148.049293
68.400487,37,148.335063
103.126246,17,148.455148
79.086298,45,148.781833
-51.148937,60,149.270824
106.170771,43,149.588199
179.224906,37,149.82145
68.475733,35,150.070851
9.670455,32,150.348481
116.391401,34,150.619338
-73.222884,65,151.138689
108.559186,47,151.476378
29.202,46,151.830744
212.943139,45,152.173876
112.209467,31,152.397209
165.961412,34,152.667187
86.705664,52,153.089467
81.11684,44,153.448717
108.559188,40,153.784816
-100.436126,29,154.055045
125.507775,36,154.342467
220.936277,36,154.628195
119.504299,49,155.050792
202.652876,63,155.564633
-311.689683,33,155.873413
139.105147,30,156.094712
106.140595,44,156.452772
85.437253,40,156.764207
113.997861,57,157.187985
-69.339562,59,157.651743
109.782238,19,157.784335
30.18125,23,158.018555
68.475733,22,158.214719
104.679186,22,158.353555
149.751085,32,158.570191
-73.491699,47,158.964887
-104.536574,45,159.387377
130.809967,33,159.720292
203.282852,39,160.045839
217.092562,56,160.555866
134.131873,19,160.747324
148.444572,29,161.047364
126.949085,34,161.326106
82.550595,36,161.678471
109.178871,28,161.960653
109.535911,24,162.172036
112.226217,46,162.55242
84.453648,37,162.873349
165.366945,57,163.399002
126.949082,29,163.620346
99.430204,41,163.969381
84.454581,32,164.289244
-53.010788,33,164.634756
104.680397,16,164.76793
68.325301,39,165.130387
108.683865,37,165.531617
134.152073,26,165.747558
56.895955,42,166.13028
106.078742,47,166.522542
156.941926,27,166.71705
-21.984961,25,166.966598
171.975216,29,167.191954
106.06976,41,167.522416
191.235098,46,167.858316
128.974448,28,168.095655
25.798246,31,168.371531
126.78584,42,168.762687
110.915324,39,169.087666
147.799617,41,169.496693
146.599482,43,169.867192
170.131905,32,170.145283
139.7094,67,170.731735
83.340746,21,170.889523
-133.837855,46,171.344056
0.0,11,171.427655
73.653358,20,171.584453
195.435233,41,171.910502
195.224746,49,172.303279
139.043317,32,172.550683
80.918337,31,175.753026
179.469551,46,176.090216
138.939456,47,176.449086
130.735452,42,176.797564
73.653358,16,176.929731
167.805656,42,177.296207
139.105147,30,177.547401
132.580252,30,177.79032
189.590999,61,178.284808
156.603467,41,178.609675
52.260481,23,178.829312
82.972033,43,179.242224
73.654572,27,179.460719
189.263335,49,179.921947
-283.742701,29,180.258056
97.476195,21,180.432225
73.654572,18,180.571739
134.154218,28,180.807445
53.427823,43,181.270261
134.133192,20,181.469833
66.701798,45,181.894716
208.943561,55,182.417214
202.929054,36,182.810356
148.199079,31,183.09665
83.346029,16,183.22139
97.948621,26,183.482538
73.654572,18,183.64949
130.182088,40,184.032191
141.392396,35,184.357466
99.430204,29,184.636738
187.285486,47,185.114342
215.248544,57,185.612817
55.272064,29,185.900154
181.442186,56,186.396886
-98.81245,35,186.755712
68.324078,49,187.252316
84.524973,30,187.547119
128.495666,26,187.76702
122.123,22,187.952942
157.97491,25,188.16854
126.604127,35,188.514725
140.949389,24,188.725921
132.964964,29,189.007702
82.916616,26,189.285089
109.782238,20,189.44317
244.722139,43,189.80578
195.533375,48,190.227051
-49.525754,34,190.544562
127.060715,40,190.847438
197.504847,42,191.194234
-896.679815,66,191.787713
78.510086,39,192.095314
140.275994,32,192.366473
199.53295,42,192.707255
103.128391,23,192.863972
161.762211,24,193.070337
172.257027,45,193.402296
160.52471,39,193.722947
130.935597,33,193.994303
146.245682,36,194.276658
112.99561,29,194.547309
52.314919,16,194.649683
112.995434,55,195.061782
120.570475,21,195.219281
113.886866,38,195.510221
53.427823,25,195.735975
123.455443,54,196.184814
22.787629,41,196.54796
171.975774,35,196.827077
130.182088,56,197.327726
136.779828,29,197.587297
146.599772,31,197.850863
157.97491,30,198.079606
97.475264,20,198.234478
-53.081353,29,198.522889
64.771651,43,198.893678
81.000272,44,199.252936
155.839632,34,199.529061
216.892353,47,199.87028
151.5963,23,200.033234
97.798188,45,200.381713
207.09973,49,200.774143
195.435233,33,201.019803
159.79091,43,201.3142
136.779831,26,201.51011
68.325011,32,201.773399
206.119571,37,202.057978
125.577639,29,202.275167
189.262776,40,202.550896
112.840986,44,202.890097
97.475264,25,203.05659
-69.409865,68,203.580158
37.060869,45,203.929299
52.320204,13,204.015529
149.752019,21,204.162885
86.368842,35,204.4284
97.476195,29,204.625068
191.235098,39,204.874646
-49.526687,59,205.348088
-73.33914,42,205.68549
70.020144,58,206.107963
81.000272,30,206.356265
86.368842,35,206.609952
82.471277,41,206.921719
73.654572,22,207.059553
79.086301,48,207.4138
160.209271,37,207.678683
128.6559,37,207.928865
37.299473,32,208.209392
26.78584,24,208.400274
190.05086,34,208.648464
199.604793,35,208.882337
130.735625,37,209.151149
187.285884,41,209.453641
52.314919,15,209.548937
56.895955,28,209.770681
165.962345,39,210.061066
109.168236,38,210.346334
221.092777,45,210.679824
73.653358,16,210.78228
189.263335,25,210.956962
179.225877,42,211.21232
187.285486,40,211.498906
156.260058,46,211.835373
193.43725,42,212.119141
107.307709,24,212.295698
163.60608,28,212.483698
112.026097,45,212.810361
128.501089,21,212.945207
146.246677,39,213.230569
217.09312,36,213.488332
126.949085,21,213.623807
156.365344,37,213.866462
156.259658,41,214.157319
201.08589,51,214.521666
185.866526,30,214.730912
103.016623,45,215.077495
157.812996,39,215.36205
82.901644,28,215.591842
257.167756,57,216.014836
68.475733,21,216.179468
171.975774,22,219.02308
134.152073,24,219.181824
103.107365,28,219.389711
130.930794,32,219.694855
103.128393,21,219.834322
161.757981,29,220.053693
78.407239,45,220.466544
82.55321,30,220.75068
-71.311884,56,221.310701
97.475264,18,221.440267
114.548547,40,221.754074
56.895955,23,221.952257
179.225877,34,222.204289
172.257027,39,222.524484
128.502022,27,222.714756
53.427823,34,223.061521
126.786771,35,223.415339
193.463679,57,223.898471
128.462286,25,224.125634
111.474344,41,224.457314
52.320204,19,224.593104
107.307709,30,224.888052
-100.854663,42,225.392945
122.123,23,225.594112
132.963554,32,225.9322
186.067295,32,226.266563
174.101268,42,226.645722
-236.421486,76,227.414932
25.59142,29,227.716282
144.401369,45,228.177793
104.679186,16,228.314245
193.463121,40,228.666776
52.444424,27,228.911266
128.63104,35,229.238237
148.199081,19,229.398472
134.154218,22,229.561294
185.794599,27,229.817219
95.826425,57,230.311782
96.103821,35,230.623971
120.570473,28,230.857337
232.756673,40,231.230869
156.474593,34,231.562088
189.263239,28,231.82225
90.875346,33,232.14249
110.182228,41,232.556417
48.362142,36,232.92624
187.61874,30,233.212631
108.559186,43,233.610184
166.63931,44,233.968423
149.752019,33,234.209963
130.735452,27,234.440548
112.995437,39,234.785549
160.209271,24,234.988448
148.199079,24,235.197417
136.780599,44,235.591109
103.107365,19,235.789971
130.183977,32,236.112466
179.470399,31,236.39408
230.5183,39,236.76297
232.755117,48,237.214652
81.00027,40,237.586765
146.245685,56,238.126239
73.653358,24,238.305644
95.824884,56,238.786022
51.290358,36,239.133778
-76.806541,44,239.535221
232.756673,31,239.803567
134.154218,23,239.971403
181.442147,45,240.350051
157.97491,28,240.584457
103.128393,21,240.74601
26.786771,36,241.063311
172.257958,41,241.416103
78.75641,16,241.539473
147.381909,53,242.048643
189.263239,30,242.314025
177.387964,46,242.738267
187.285884,40,243.124541
118.726192,32,243.396448
163.989379,36,243.709102
142.502887,32,243.959948
234.518548,66,244.484608
52.314919,13,244.583983
104.679186,21,244.733184
108.629291,38,245.063306
135.613482,39,245.436281
139.105147,34,245.736253
73.653358,21,245.911838
68.325301,36,246.247961
149.99573,27,246.493092
95.340318,26,246.746067
172.257958,38,247.088595
103.106048,24,247.301463
78.756413,21,247.462723
170.020144,47,247.9196
156.533603,38,248.262142
175.654767,47,248.652978
3.112473,54,249.111224
136.779831,34,249.393768
126.949085,40,249.675399
171.975216,31,249.905849
85.436865,36,250.226454
200.901097,49,250.620059
184.222493,31,250.892578
-75.253312,40,251.283397
130.736383,32,251.551406
161.963203,32,251.870284
199.604793,34,252.167564
134.936728,36,252.517429
51.45728,33,252.840938
66.701506,45,253.296688
52.320204,15,253.422618
187.285884,34,253.76947
122.123,24,253.98227
158.675676,45,254.370877
97.476195,18,254.513325
189.262776,39,254.830122
56.895955,35,255.145262
146.599482,36,255.446888
168.031318,47,255.865311
158.237412,38,256.174721
175.092739,40,256.552384
103.126248,17,256.689705
134.154218,19,256.852103
25.870127,28,257.116817
201.730846,39,257.462789
181.23128,42,257.8836
236.572618,61,258.45634
161.76145,31,258.757865
189.263239,29,259.007525
157.97491,30,259.473854
163.605694,40,259.805981
55.272064,48,260.192875
113.927469,49,260.588223
139.655116,49,260.998437
156.393638,38,261.302111
165.961622,36,261.589932
132.579867,29,261.854075
164.409405,35,262.153315
31.299919,46,262.591455
193.423638,49,263.015766
148.199079,34,263.299642
130.182088,34,266.721889
176.073593,40,267.040994
171.427276,45,267.408392
157.812598,45,267.778862
111.47557,29,268.021215
142.501395,34,268.275324
205.546754,48,268.683174
148.200052,39,268.971477
134.133192,29,269.204014
160.209444,40,269.544997
156.392707,42,269.9237
179.224906,34,270.224932
73.654572,21,270.409134
-131.81153,42,270.861222
3.670882,54,271.409081
-75.183942,40,271.859153
52.259669,33,272.236919
159.557685,31,272.549848
179.224906,33,272.845318
168.031959,47,273.326888
150.206335,36,273.756233
84.524973,41,274.182241
228.530964,69,274.858965
148.199081,24,275.078252
-50.839495,37,275.5148
139.585013,39,275.942989
167.805656,42,276.365675
144.092097,40,276.755756
149.75299,23,276.960885
28.630084,20,277.154006
31.230748,46,277.600972
-289.22332,59,278.190657
-98.884122,44,278.666924
-69.411919,53,279.193983
103.128393,25,279.397554
167.806424,35,279.738163
64.8006,47,280.212455
75.613827,22,280.442185
167.806424,35,280.810057
197.086312,50,281.280307
128.501089,24,281.473565
181.41025,50,281.929432
27.301735,50,282.388325
161.76145,25,282.605276
176.073865,40,282.979127
156.835741,39,283.266832
57.811665,42,283.668559
178.909089,45,284.136727
106.889529,38,284.509198
66.352045,44,284.941292
152.259633,49,285.392815
221.092698,41,285.78005
187.419466,33,286.103093
97.476195,22,286.316524
73.654572,31,286.554423
-23.63176,34,286.895886
124.813807,28,287.161791
97.476195,20,287.3261
91.097173,18,287.472322
162.437375,35,287.780808
107.30601,25,287.999612
146.389067,44,288.405478
151.595888,24,288.611453
56.895955,42,289.007566
-937.999348,54,289.520581
156.260056,43,289.920825
177.917177,42,290.324488
191.61989,49,290.760605
81.00027,26,291.031738
109.782238,24,291.225456
140.40323,44,291.671885
157.97491,35,292.006956
-69.410301,40,292.380803
163.990792,53,292.812565
132.580252,38,293.127938
140.949949,27,293.3465
-79.130476,51,293.802979
97.476195,20,293.962973
122.122479,28,294.175891
132.580255,42,294.49291
52.314919,13,294.590901
148.199081,30,294.857236
149.752056,32,295.11324
221.092698,54,295.565403
221.092777,48,295.97716
91.096654,21,296.172466
197.648343,55,296.705793
151.5963,31,297.008459
-80.622815,43,297.488656
165.961412,37,297.831855
163.60608,31,298.129419
118.969905,27,298.389834
176.073593,33,298.666161
108.559186,42,299.037314
188.039282,52,299.465506
78.75641,15,299.594856
203.492465,64,300.201918
148.444846,59,300.806834
106.139664,34,301.145007
52.320204,17,301.294154
139.106078,36,301.636641
210.915035,54,302.185234
78.75641,15,302.319289
142.501395,34,302.623037
132.965044,41,302.969267
136.780599,30,303.248229
160.209273,36,303.52238
187.418995,39,303.824777
144.62745,41,304.174999
120.57006,29,304.400563
132.965044,38,304.745437
191.235271,27,304.98764
224.713582,48,305.430009
102.999582,27,305.687883
153.811675,40,306.07471
148.199079,33,306.378566
46.383817,40,306.812951
156.593141,31,307.101581
153.308172,52,307.622098
157.812996,42,308.0235
138.253202,41,308.367967
83.346029,14,308.480094
203.282852,64,309.008947
56.895955,35,309.313036
164.409618,38,309.631082
144.62745,27,309.874582
212.943031,54,310.355847
132.580255,41,310.693569
125.512766,43,311.054951
97.64394,53,311.543951
130.183977,38,311.912232
-104.364967,45,312.387872
190.066873,34,312.726469
148.064463,37,316.357021
130.736556,34,316.665611
149.997512,24,316.882114
103.126246,20,317.044798
179.224906,32,317.316234
154.85962,41,317.756395
160.209444,30,318.098373
122.123,18,318.31354
103.126246,32,318.57752
170.058985,48,319.015204
-51.078691,55,319.616762
118.727162,26,319.897971
104.680397,23,320.113955
151.5963,27,320.354662
134.935797,37,320.721933
165.961622,38,321.09975
132.579869,29,321.453789
148.20005,31,321.72991
118.726231,25,321.997758
73.653358,18,322.184416
153.813418,49,322.689
168.578968,26,322.981485
128.502022,28,323.261922
140.949389,34,323.624929
-98.883189,41,324.079538
217.093346,45,324.549546
139.105147,23,324.805014
173.875695,50,325.360723
154.288293,48,325.88787
201.730848,40,326.271431
159.790447,35,326.618661
173.03618,57,327.247215
176.07359,40,327.668374
104.680397,18,327.860786
226.5592,39,328.281772
144.402372,38,328.676887
103.106048,29,328.969686
136.779828,34,329.329888
118.969905,31,329.653923
-75.253601,37,330.134821
149.752056,30,330.449123
91.097173,21,330.634479
104.680397,19,330.804473
56.259661,49,331.269976
128.765083,19,331.471924
175.654767,47,331.956327
51.527382,36,332.311841
189.591289,38,332.636863
189.591063,56,333.151884
133.93162,30,333.453518
132.579867,34,333.757328
128.76313,35,334.104621
171.975774,38,334.500238
136.780599,37,334.863828
258.147877,54,335.445603
97.476195,19,335.63117
118.727162,20,335.828299
134.131873,31,336.125748
158.675676,38,336.546588
91.097173,21,336.737574
84.52404,30,337.022093
179.224906,28,337.25158
120.570473,23,337.439178
166.058995,51,337.937091
149.752019,24,338.148752
191.435017,47,338.594296
175.427266,39,338.980193
121.838303,47,339.458043
157.812996,41,339.867776
162.437852,44,340.296955
104.674167,19,340.465035
97.475264,21,340.654362
120.57006,25,340.885346
171.991088,55,341.463602
153.813457,30,341.754455
168.031959,38,342.094864
20.731522,38,342.484432
157.97491,30,342.712338
-45.710121,38,343.073432
174.101271,40,343.406829
148.443726,38,343.717664
181.917203,59,344.254235
159.79091,40,344.599472
83.346029,19,344.746316
165.962555,27,345.005255
191.235271,38,345.32979
154.062322,35,345.65938
191.235098,28,345.929541
192.583589,45,346.34142
167.806424,31,346.689663
148.20005,29,346.964458
204.901087,43,347.328413
120.570063,32,347.580324
177.775267,45,347.99387
-73.226578,37,348.338857
118.971684,29,348.577822
126.949085,31,348.817603
187.620232,44,349.201564
151.5963,36,349.504953
181.917205,37,349.841488
193.463679,41,350.202054
158.225302,44,350.602438
120.57006,21,350.799238
139.106078,28,351.063692
207.099418,36,351.384884
22.787591,48,351.859991
128.904025,26,352.116569
83.340746,16,352.273581
175.428635,32,352.583198
130.735625,31,352.844355
128.76313,31,353.126574
181.917203,44,353.519795
73.654572,19,353.683145
139.105147,35,353.964308
140.949947,31,354.222511
217.092788,50,354.645078
149.75299,27,354.882354
179.889535,40,355.250944
84.359206,46,355.636105
83.340746,15,355.754357
132.580252,33,356.026834
80.997363,44,356.428039
144.62745,28,356.699516
155.841232,51,357.159828
-78.707712,60,357.764189
128.501089,34,358.084926
107.30601,20,358.31073
128.765083,38,358.677037
175.427266,39,359.072573
165.962345,32,359.384892
193.463679,31,359.683267
118.72526,26,359.900386
179.225877,36,360.180171
193.463121,51,360.626186
106.560062,39,361.010307
160.209444,44,361.404921
125.805699,54,361.975887
83.340746,18,362.12882
161.961196,39,362.550803
118.969905,37,362.911026
183.470251,43,363.401108
136.780599,35,363.737009
181.917205,46,364.166564
104.679186,19,367.903863
152.247113,55,368.485786
134.154218,26,368.705076
161.963203,39,369.096506
9.668675,40,369.511787
109.782238,22,369.691726
55.343017,35,370.107201
156.394101,47,370.622816
162.437373,48,371.125492
179.224906,34,371.446859
159.79091,34,371.772398
191.618877,43,372.209958
151.595888,17,372.399022
174.101829,44,372.868284
91.059435,33,373.211824
215.249477,57,373.815607
210.915073,69,374.55135
121.805617,38,375.043505
168.578968,23,375.28842
199.532806,50,375.831798
148.199081,33,376.165438
112.575119,26,376.471588
97.476195,19,376.669467
109.755356,20,376.862068
236.572579,58,377.519545
128.501089,34,377.868816
182.801327,37,378.283603
116.773789,30,378.626969
228.674168,52,379.190024
37.298542,38,379.607149
-133.908158,37,380.035995
48.442625,36,380.470481
103.106048,17,380.687202
53.428754,34,381.052214
168.578968,30,381.311924
130.736383,26,381.556418
140.949391,31,381.848162
134.936728,35,382.174335
91.096654,19,382.348143
163.989028,45,382.78201
159.790447,26,383.049305
208.594758,44,383.504117
177.625307,24,383.744507
53.428754,37,384.121857
118.726231,25,384.344267
103.126248,26,384.569503
120.570473,22,384.788483
130.736556,30,385.08653
172.257027,44,385.525293
139.106078,34,385.862635
195.43339,41,386.316908
91.097173,19,386.505929
174.794281,31,386.82845
73.653358,18,386.986192
138.331835,35,387.329782
128.763593,36,387.665069
187.285486,45,388.091746
174.101268,38,388.45043
144.62745,45,388.883862
134.131873,27,389.133641
83.340746,21,389.294615
158.23751,42,389.670845
51.525893,35,390.041197
215.216957,43,390.463507
205.044581,47,390.962657
179.386924,35,391.35237
150.415389,38,391.797655
83.346029,23,391.995267
168.032249,41,392.427278
216.892816,48,392.828431
51.525893,34,393.163312
156.603467,41,393.520641
160.568113,37,393.860729
160.209273,27,394.105013
140.949391,25,394.34604
104.680397,20,394.534826
183.285496,47,394.968204
212.943139,43,395.40746
228.530964,51,395.896504
151.595888,32,396.175353
59.656865,36,396.558549
104.680397,23,396.784373
86.918037,37,397.180956
130.183977,42,397.604708
177.626241,34,397.910583
142.501395,25,398.143663
203.016623,44,398.574737
52.219841,18,398.708219
171.975774,23,398.915407
82.901644,37,399.262519
144.361109,39,399.641544
219.06511,65,400.245451
160.41004,47,400.683903
168.578966,36,401.020773
188.039285,43,401.435734
156.260058,40,401.838837
188.038767,53,402.379617
179.889207,40,402.766726
216.892816,41,403.142325
83.346029,18,403.286716
177.625307,31,403.555843
210.915073,59,404.071677
195.533373,42,404.450775
161.762384,34,404.734906
126.179454,40,405.145159
130.935597,34,405.451604
150.205453,35,405.818481
142.501395,36,406.151301
126.949085,27,406.395928
118.726192,25,406.636927
33.145182,57,407.288887
139.106078,27,407.548453
97.727333,46,408.002424
103.126246,21,408.17563
73.653358,18,408.318475
108.559188,30,408.616797
75.863032,37,408.964314
140.949389,33,409.236865
215.249251,57,409.75391
97.475264,21,409.93338
160.593983,37,410.26907
126.949085,22,410.462134
146.599482,36,410.791492
95.826425,45,411.239612
118.727162,32,411.540415
112.025539,46,411.994442
152.443384,44,412.43726
-231.518981,67,413.140746
136.780597,34,413.457639
-75.183298,41,413.863121
166.060485,48,414.33006
142.501395,30,414.584666
122.78585,32,414.889506
91.096654,25,415.106402
99.15815,32,415.457256
199.604793,31,415.745289
134.154218,21,415.923883
152.260517,36,416.292336
149.752056,26,416.533615
203.009991,67,417.216572
97.475264,17,420.83508
53.427823,31,421.159846
163.9893,30,421.460833
109.782238,23,421.655117
199.604793,50,422.090986
103.128393,17,422.27776
189.263239,35,422.692594
191.235271,43,423.097884
134.936728,37,423.478226
138.333536,29,423.766248
159.788955,40,424.14249
120.570473,25,424.421597
134.935797,40,424.876847
149.752056,28,425.166864
142.502887,33,425.51974
219.064884,46,425.985207
130.935371,34,426.354302
73.654572,21,426.562479
203.283785,42,427.074346
187.285486,40,427.511211
78.75641,19,427.707475
163.9893,28,428.022499
99.15815,38,428.508392
151.584202,30,428.821748
52.385999,33,429.222354
5.643125,45,429.733175
83.340746,33,430.019876
189.262776,46,430.468827
82.553224,47,430.99081
91.096654,21,431.203674
130.182088,36,431.635082
156.392707,31,431.942687
64.800597,49,432.430917
162.437854,40,432.835261
104.680397,21,433.032918
160.594062,58,433.59282
156.593141,47,434.091177
163.60608,30,434.408181
177.27151,25,434.699755
78.756413,15,434.870301
