#{"t_start": 1743344749.707561, "env_id": "None"}
r,l,t
123.431145,40,258.50661
-26.78172,18,258.686908
68.542408,41,259.169566
48.045772,32,259.552517
6.243532,25,259.906072
-4.24367,25,260.230631
21.817585,36,260.610981
9.782238,19,260.860149
53.430173,38,261.37776
-32.352899,29,261.743362
34.005165,30,262.075644
2.544211,33,262.476574
12.106957,36,262.871025
-25.482196,31,263.201127
35.42087,35,263.61766
6.120303,27,263.953162
-97.325197,37,264.45867
48.835217,37,264.89484
12.995608,35,265.321295
6.347922,49,266.000455
4.260914,43,266.543399
34.989664,38,266.962528
11.928614,47,267.510273
32.937355,36,267.918298
96.357961,38,268.412279
22.983607,37,268.924325
-4.030836,39,269.383528
50.166433,39,269.898924
64.607615,40,270.462974
-15.545419,27,270.837693
23.839719,39,271.372419
-387.192791,53,272.166658
-16.535494,29,272.608354
-52.790699,21,272.843487
-386.894676,51,273.554825
57.055002,28,273.876541
11.498324,39,274.320401
12.787867,36,274.726944
68.273746,49,275.314211
91.097246,43,275.78214
-866.81874,60,276.577418
44.112232,35,277.002725
97.906113,40,277.489359
4.502346,32,277.828078
-52.19141,21,278.045273
10.27968,51,278.669349
91.42067,35,279.038099
-1.14985,20,279.247798
26.637469,38,279.697718
-25.486558,22,279.925012
69.322232,58,280.619488
68.569142,37,281.01087
20.570063,27,281.274302
38.155233,44,281.71579
40.859094,42,282.140702
-16.885097,35,282.53342
13.697522,36,282.899205
37.127895,46,283.401068
5.677082,27,283.673653
79.470399,36,284.055949
64.641455,30,284.392594
57.944269,32,284.688211
-167.751666,51,285.255177
32.965514,43,285.752209
-10.304779,53,286.3761
-17.321381,23,286.666692
-5.619229,21,286.898864
51.5963,32,287.196606
6.764318,22,287.441467
28.76462,30,287.754431
-5.716009,25,288.033817
20.570473,23,288.259319
78.719223,36,288.647724
-21.489914,20,288.910038
-22.691466,28,289.251488
28.501089,18,289.426785
-783.039027,47,289.965033
79.95132,44,290.39549
28.864554,33,290.721224
25.40753,37,291.065555
34.154218,29,291.302399
-5.69199,23,291.530149
-21.50135,18,291.675237
93.463121,33,292.001341
20.57006,30,292.254721
106.477272,55,292.733603
-43.427015,13,292.847361
52.957925,36,293.287741
52.364182,40,293.708552
-44.697571,32,294.082916
25.490375,31,294.417189
-26.345428,19,294.583197
57.97491,32,294.862004
11.310631,22,295.086188
91.512785,34,295.388966
-122.523846,35,295.78502
30.65204,26,296.05321
9.461642,43,296.504572
8.801755,67,297.168672
-16.659254,20,297.326137
-142.408115,73,298.085533
9.782238,17,298.234213
-3.965112,32,298.546836
61.33296,43,302.548549
48.444572,33,302.893839
-6.231815,33,303.315813
25.507777,25,303.625387
16.692935,41,304.082769
57.97491,23,304.329113
40.595271,35,304.720037
19.899933,32,305.011392
139.204469,65,305.647168
-26.781795,24,305.856614
-29.765289,16,306.016514
-7.931204,38,306.421599
30.948728,47,307.011932
73.862743,42,307.576712
-62.768481,36,308.053996
36.736643,30,308.408777
-26.345428,15,308.572715
9.936529,37,308.993124
-46.501826,41,309.477973
-26.345428,17,309.637886
7.91307,33,310.009884
68.791718,43,310.446185
-4.263525,39,310.902996
-26.388261,16,311.108189
38.333536,30,311.449868
40.275531,31,311.864318
70.131905,29,312.180251
91.430449,41,312.615558
-59.3055,32,313.028813
-391.157189,57,313.72306
-204.027506,51,314.321775
-101.824732,44,315.009037
70.32194,34,315.417329
60.756726,46,315.958903
90.031278,43,316.409585
13.178838,27,316.696235
-44.657025,41,317.239519
42.898559,44,317.806813
-26.346642,23,318.049697
12.752174,32,318.460941
51.379751,54,319.084678
9.385401,44,319.640643
25.801065,44,320.122835
54.932263,44,320.732341
48.179377,32,321.068083
-1.815385,33,321.492161
-15.412898,34,321.932483
-44.035637,26,322.281859
39.106078,24,322.553101
109.197961,40,323.101439
49.752019,27,323.416681
3.107365,25,323.702626
22.537335,35,324.035137
55.865362,55,324.664011
61.12829,39,325.125768
34.017174,36,325.511501
-3.819658,41,326.068309
11.345473,26,326.394108
20.57006,19,326.633121
-47.685081,14,326.786212
87.877528,37,327.259087
-26.390667,22,327.511144
20.952594,45,328.122318
-231.571872,44,328.700031
-74.201754,31,329.174558
91.42067,37,329.565213
23.712449,28,329.950279
21.296463,24,330.233159
-29.897271,33,330.666174
120.849854,50,331.28719
-200.126021,45,331.897415
-74.246553,21,332.200962
-16.330288,36,332.726075
54.769288,42,333.185068
58.91698,40,333.621527
28.325264,25,333.886108
-74.246553,33,334.280842
25.266305,33,334.676394
93.483738,37,335.12334
4.679186,20,335.312825
9.46017,40,335.863902
65.891112,41,336.322163
32.963475,22,336.61857
35.791004,39,337.148243
3.229058,29,337.585601
28.910816,39,338.197411
57.869059,35,338.70496
39.105147,28,339.108447
-31.524896,26,339.470122
105.308143,41,340.031196
79.382751,33,340.491517
70.575698,39,341.109379
-21.488424,28,341.572948
-12.744524,39,342.149952
68.248493,39,342.797853
29.813577,47,343.412334
-1040.080104,47,344.222688
-58.551328,39,344.935895
31.415663,41,345.552613
18.417177,23,345.817253
-71.653394,12,345.939797
24.066737,45,346.502952
-2.161271,34,346.89768
2.666015,33,347.26771
89.308103,45,347.829173
49.311233,39,348.231913
40.949949,26,348.544446
-31.595621,39,348.993511
43.238353,39,349.447961
91.235098,34,349.844984
72.253281,35,350.272683
28.133991,31,350.58161
36.669657,38,351.004731
-64.906865,29,351.399799
3.689893,35,351.757484
27.21479,31,352.094588
66.839503,50,352.703347
31.695031,44,353.215625
-5.095182,26,353.546876
-25.420292,19,353.781989
35.24099,36,354.204295
49.245356,36,354.576762
28.501089,27,354.854719
4.680397,22,355.082266
18.220508,29,355.439654
60.43054,55,356.0765
59.788955,36,356.465048
42.707189,27,356.744788
-21.243587,15,356.892699
2.975518,22,357.133576
-13.545921,42,357.662818
-0.28781,20,357.858506
-43.427015,13,357.975325
24.752831,37,358.447685
28.502022,22,358.672312
32.191374,33,359.021333
-47.679796,19,359.190468
-13.631198,39,359.621828
60.404621,37,360.093548
-16.497819,32,360.439872
42.775205,37,360.809109
47.30771,38,361.201152
-16.659254,18,361.363545
-31.420784,47,361.860697
3.166982,25,362.112661
-224.057268,31,362.499306
79.163516,32,362.815394
26.949082,23,366.848062
49.751085,31,367.154036
60.209444,27,367.426808
66.826735,54,368.055424
27.130579,31,368.420824
48.610973,36,368.799752
21.115736,31,369.092242
59.77959,32,369.411068
34.108253,21,369.594064
42.501395,31,369.898916
103.078709,54,370.414191
-21.24359,20,370.593447
116.892816,35,370.938135
10.162375,44,371.469406
3.082426,24,371.778933
107.336083,27,372.11937
-4.09661,25,372.377421
-31.58883,29,372.713056
-16.406618,30,373.102645
68.161071,28,373.407348
-4.275013,31,373.770332
-736.940955,56,374.502224
80.331624,40,374.969785
20.825597,32,375.31423
59.640086,27,375.64429
4.401998,19,375.861
-26.346642,21,376.064053
95.911606,52,376.6517
-16.653971,20,376.87192
34.219548,43,377.404093
26.253726,31,377.799938
-174.468477,35,378.272656
48.179379,22,378.50444
-64.359031,55,379.20335
34.133192,23,379.452979
11.477059,29,379.768446
90.599255,54,380.323112
32.579869,32,380.651226
61.762384,29,381.007799
110.258041,59,381.682614
-99.420003,45,382.27351
49.997512,34,382.642651
27.289433,51,383.202888
63.576686,48,383.746784
67.228779,53,384.443483
106.545299,43,385.009337
55.449034,30,385.411054
49.612082,31,385.762948
26.786237,37,386.284855
-0.541368,28,386.640979
-8.902827,21,386.903208
89.263797,31,387.266083
79.225877,38,387.643456
-9.009178,28,387.928859
28.932453,31,388.264939
32.138903,34,388.635874
44.702455,47,389.12951
116.64684,42,389.578139
30.735625,24,389.829549
89.263239,34,390.173073
20.840101,34,390.509058
-16.659254,16,390.659069
-24.745609,28,390.944889
62.459413,36,391.309028
96.851291,30,391.642864
32.40045,32,391.991678
4.680397,22,392.184929
70.131905,28,392.454489
27.129646,28,392.748948
-228.065703,33,393.148278
49.899607,32,393.470485
70.130972,34,393.830076
20.570475,20,394.021073
47.207194,47,394.526886
36.428478,30,394.812626
34.254884,30,395.097732
-44.086108,39,395.538794
63.989629,32,395.844216
28.381787,23,396.084991
3.128391,25,396.318549
58.389933,40,396.709737
28.974448,32,397.044425
8.629251,45,397.555967
32.505409,29,397.859249
116.578346,45,398.279329
47.963409,27,398.534469
59.005453,35,398.889287
18.72526,24,399.150735
79.225877,23,399.428407
-43.427015,17,399.61798
68.578966,31,400.052212
-9.009178,23,400.361599
19.422825,39,400.916904
62.382513,47,401.525932
47.692419,31,401.923031
2.825291,19,402.159695
-1008.634544,41,402.798746
77.620631,42,403.314545
91.003412,41,403.931277
28.76313,30,404.386524
-47.679796,16,404.573044
88.123822,33,404.946788
46.822291,33,405.389932
-43.427015,13,405.527728
3.107365,24,405.86147
28.501089,24,406.135672
18.959614,28,406.488062
28.183611,25,406.73211
47.862473,27,407.011755
-43.427015,16,407.154299
-17.028004,37,407.699104
32.059932,34,408.124344
9.782238,21,408.334613
105.482902,44,408.91452
-33.068731,33,409.337088
49.313268,27,409.620805
-16.355305,39,410.200019
11.47557,23,410.528429
3.106048,20,410.804604
32.009058,29,411.27003
36.125333,27,411.69809
59.790447,33,412.115147
49.709601,19,412.404294
-62.700527,26,412.835158
80.335416,37,413.49691
85.866991,32,413.971488
-48.474107,30,414.535116
63.360775,48,415.200112
33.658568,39,415.851679
-16.659254,17,416.110548
38.174526,43,416.739706
42.497564,44,417.263351
32.40045,39,417.846344
11.477059,24,418.18703
40.81836,44,418.8102
22.122479,17,419.074657
49.459405,28,419.485044
41.84,41,420.002011
22.122479,27,420.346562
34.936518,36,420.869739
-9.106596,24,421.184314
106.348242,39,421.711217
-48.029915,17,421.912834
57.523842,27,422.245778
76.874421,37,422.770551
77.004384,47,423.466778
67.774181,38,424.047662
28.76313,28,424.48093
58.237972,37,424.985802
79.224906,33,425.413277
-8.903346,16,425.625007
91.788215,54,426.414036
26.027576,43,427.055359
57.95629,30,427.463752
-44.649428,34,433.575527
27.077225,37,434.239372
-33.171962,48,435.052429
107.099128,38,435.739276
1.953909,28,436.188945
9.204561,47,437.015816
30.935597,23,437.416526
31.069394,44,438.135608
91.349026,36,438.714452
35.522759,39,439.368713
91.910932,41,440.173849
20.785939,39,440.779011
9.368841,30,441.318515
77.508744,47,442.22971
118.72489,40,442.91782
-31.527811,30,443.538964
85.866528,39,444.261753
79.470399,36,444.961528
89.243586,33,445.594716
86.634469,42,446.329279
33.756355,27,446.863726
-17.125256,33,447.481629
133.504963,41,448.321845
26.949082,30,448.778997
64.130318,47,449.563378
91.235271,36,450.248681
-26.345428,19,450.545364
91.792081,39,451.239771
2.666015,33,451.761524
61.762211,27,452.175157
56.799034,37,452.69665
3.106048,30,453.142766
-21.24359,17,453.361416
-8.902827,18,453.618489
3.128393,17,453.84827
56.392707,31,454.30466
33.390929,21,454.608654
87.590723,43,455.177073
18.72526,17,455.407683
51.612172,28,455.771711
57.550543,37,456.208608
-2.702708,24,456.519816
18.53198,35,456.967923
20.570473,19,457.214314
-16.653971,15,457.394887
-8.902827,25,457.700009
48.20005,32,458.094046
63.420084,38,458.611795
58.078978,25,458.925415
95.999941,37,459.370426
88.415517,46,459.959543
3.229058,37,460.41825
71.975216,24,460.705047
58.182643,44,461.259458
34.613024,34,461.676526
-8.903346,31,462.054862
76.541573,43,462.563977
50.947794,25,462.847081
140.839339,57,463.520104
28.578917,32,463.870196
32.579867,24,464.173351
64.410165,34,464.56449
11.47557,19,464.770861
21.919231,28,465.062018
4.680397,21,465.283533
18.726231,20,465.514334
22.138351,27,465.800283
34.76464,24,466.068368
-43.104086,37,466.510105
18.959614,24,466.751884
32.790689,35,467.145109
-2.523805,24,467.389905
-8.902827,16,467.573309
91.93979,43,468.00199
49.612082,34,468.325144
80.051637,48,468.800279
-8.903346,19,469.01212
22.123,21,469.22927
18.219529,25,469.460816
20.570475,27,469.702639
18.72526,34,470.003212
18.726192,20,470.187889
20.42581,26,470.426177
22.122479,19,470.61167
-8.902827,17,470.778865
-26.345428,21,470.959935
33.865088,21,471.156593
26.918444,23,471.369411
48.199079,23,471.604831
19.856673,28,471.883166
49.70505,38,472.247185
2.904945,24,472.482321
20.465621,25,472.732773
-47.679796,13,472.850279
22.01665,36,473.182221
33.930772,30,473.442591
99.604793,30,473.74676
57.854675,32,474.023514
34.637238,33,474.310192
4.637564,20,474.485425
22.122479,22,474.685312
79.021445,41,475.040952
48.139359,32,475.317362
18.72526,21,475.50505
49.75299,19,475.678253
42.491569,38,476.011543
27.28731,33,476.289249
-16.769251,23,476.471014
-26.346642,16,476.612279
20.586347,32,476.883052
-26.346642,16,477.021521
-26.345428,23,477.210177
3.126246,24,477.415975
-2.523805,23,477.643048
57.97491,31,477.907993
-47.685081,13,478.020825
57.97491,33,478.292143
34.694808,21,478.468946
22.123,26,478.692357
28.414426,24,478.892574
28.501089,18,479.051332
26.949085,26,479.266241
-8.902827,25,479.471247
51.612172,33,479.734332
-47.685081,13,479.835627
28.477443,37,480.11579
34.152073,28,480.317502
9.738172,21,480.468818
4.679186,23,480.635308
-26.345428,20,480.782852
34.152073,28,480.978782
3.126248,27,481.180646
-26.345428,23,481.342756
34.108253,30,481.572636
51.595888,26,481.774779
9.782238,20,481.930563
57.573355,28,482.137674
34.154218,26,482.335336
3.028252,31,482.560073
-26.636263,22,482.725799
-26.346642,16,482.846111
-26.346642,16,482.969692
4.637564,19,483.114423
2.329152,31,483.335604
-26.345428,19,483.481395
-26.346642,19,483.627147
3.126248,30,483.840336
-26.345428,18,483.977375
3.126248,23,484.150016
3.126248,23,484.3264
-26.346642,24,484.508518
4.680397,32,484.734408
4.679186,24,484.909328
33.761531,34,485.173008
-47.679796,15,485.314318
-26.346642,27,485.521452
34.152073,32,485.758563
3.126246,22,485.935064
-21.24359,23,486.127797
4.680397,24,486.31585
-26.346642,18,486.462318
-47.679796,16,486.583329
4.679186,17,486.733187
34.108253,37,487.065997
-43.427015,14,487.170338
9.583951,25,487.367401
34.152073,21,487.542785
-26.346642,17,487.703704
-26.345428,18,487.854063
4.679186,25,488.062752
-26.444188,15,488.187728
-26.346642,19,488.342527
34.152073,21,488.515634
3.126246,25,488.706279
-71.635668,12,488.789326
9.782238,20,488.93748
4.679186,21,489.09401
-26.444188,18,489.235511
34.108253,24,489.408465
-47.679796,17,489.53617
4.679186,15,489.665364
9.782238,22,489.82108
9.782238,18,489.951941
-21.24359,18,493.484261
-47.72304,14,493.588704
-21.243587,15,493.70997
-16.659254,15,493.849716
9.583951,25,494.037864
-47.685081,13,494.13683
9.583951,26,494.324986
-21.24359,22,494.497475
-47.679796,13,494.604537
9.738172,31,494.827973
-16.659254,21,494.999263
-47.685081,18,495.15425
-16.659254,26,495.342949
-16.659254,16,495.471218
9.479635,33,495.753772
-71.635668,12,495.844566
-16.653971,19,495.983335
-21.243587,24,496.164382
-71.635668,12,496.258419
-43.774665,24,496.438786
-16.659254,20,496.58654
-16.873687,26,496.770416
-16.659254,14,496.882439
-47.685081,14,496.998289
-21.243587,22,497.162482
9.782238,18,497.31155
-16.659254,16,497.445284
-16.659254,15,497.57135
-71.635668,12,497.67844
-47.679796,16,497.826165
-21.243587,19,497.98483
-47.685081,14,498.102907
-43.531086,20,498.255771
