#{"t_start": 1741659044.138803, "env_id": "None"}
r,l,t
-857.920912,34,173.16005
-918.463287,42,173.832792
-888.027602,27,174.240224
-761.802443,30,174.664356
-734.980866,49,175.437397
-768.890225,34,175.983285
-822.481608,48,176.703539
-936.233532,88,178.163574
-910.563345,42,178.723082
-954.057211,62,179.697717
-733.366875,35,180.286267
-684.61353,32,180.799923
-901.882722,39,181.38815
-889.475253,67,182.489632
-891.271696,44,183.149166
-875.307225,49,183.877804
-737.214104,50,184.607659
-753.425944,43,185.174181
-877.232722,44,185.812865
-693.113418,29,186.215491
-792.7046,78,187.426292
-783.519078,68,188.457417
-845.838454,62,189.601405
-788.053512,24,189.93035
-845.304451,73,190.983336
-783.170045,26,191.327802
-937.664792,69,192.345083
-738.624352,47,192.992461
-839.969959,64,193.890821
-680.231524,64,194.833131
-746.158842,37,195.39318
-756.580606,54,196.115986
-750.768716,43,196.767923
-703.895743,41,197.355927
-740.625359,42,197.880043
-713.20956,27,200.824703
-709.835245,46,201.42055
-796.396778,42,201.898001
-767.581326,30,202.258833
-870.636823,41,202.797551
-777.888689,40,203.365769
-851.776555,69,204.466219
-822.546014,36,205.096562
-929.748593,45,205.875319
-749.462819,58,206.863267
-905.798564,51,207.772594
-704.348815,51,208.655585
-829.82778,51,209.581036
-837.655946,46,210.333387
-862.284095,34,210.852632
-865.731729,52,211.677775
-813.176198,99,213.318995
-920.520247,57,214.244799
-821.424139,36,214.824245
-891.279581,65,215.883113
-820.554327,57,216.772772
-774.447284,52,217.564358
-722.471414,39,218.164265
-832.276092,58,219.017884
-758.345037,44,219.662905
-823.095236,83,221.102093
-845.521916,65,222.284232
-909.131604,65,223.235854
-786.470446,102,224.800042
-690.866796,40,225.307701
-727.308546,55,226.045783
-819.150406,55,226.809148
-763.296449,72,227.838705
-723.147841,45,228.499608
-890.99905,46,229.216029
-717.336907,52,230.075899
-863.180453,53,230.962525
-814.822921,56,231.803158
-826.658251,35,232.257449
-756.412851,42,232.869814
-863.056092,44,233.520009
-764.406927,42,234.100685
-881.399999,63,235.033933
-889.337736,54,235.886527
-820.687044,40,236.493282
-761.100271,41,237.05138
-795.645803,56,237.85314
-897.304169,58,238.642606
-856.118586,57,242.14238
-783.798967,56,242.882842
-899.015919,49,243.541581
-786.637075,73,244.72801
-906.100135,67,245.808869
-828.116218,38,246.421753
-769.91774,39,247.008345
-747.234048,45,247.886248
-770.308586,45,248.798604
-688.016966,26,249.205887
-936.185857,77,250.521053
-796.239921,38,251.10738
-737.823708,50,251.911442
-880.780619,45,252.695139
-840.270743,53,253.613268
-818.427926,59,254.712517
-911.280568,35,255.278993
-891.976851,41,255.917372
-940.299199,66,257.090138
-955.519161,43,257.803759
-756.407232,51,258.5295
-762.632502,56,259.32847
-684.195906,44,260.07185
-832.752736,68,261.097299
-811.814658,83,262.489051
-753.030726,49,263.291276
-808.675759,48,264.031043
-771.298551,43,264.683246
-692.752312,27,265.060332
-715.219011,35,265.587158
-811.246282,82,267.069543
-934.136353,42,267.772478
-974.571573,65,268.720631
-952.311943,142,271.106285
-752.294127,64,272.13567
-849.592726,41,272.817559
-687.789632,55,273.5654
-850.071703,79,274.70645
-908.831877,75,275.75884
-678.70077,72,276.771358
-878.9708,64,277.780067
-880.713012,117,279.91083
-763.410253,42,280.563722
-786.466385,51,281.324973
-916.587084,33,284.574958
-769.136365,39,285.138439
-837.58722,37,285.609725
-878.863835,29,285.977229
-860.314215,40,286.597807
-931.054499,29,287.021103
-820.783601,40,287.639681
-999.492178,71,288.88056
-879.48912,80,290.467253
-813.380913,32,291.103375
-751.623536,37,291.745305
-759.309382,44,292.524028
-669.778688,50,293.434457
-880.97692,68,294.696019
-922.108951,45,295.415609
-714.20094,38,296.051331
-810.711389,53,297.024129
-824.365776,61,297.91102
-828.020638,76,299.124141
-682.563167,51,299.940721
-889.076891,73,300.992826
-702.338272,42,301.683109
-746.691996,79,302.821254
-650.773517,57,303.774515
-685.67556,60,304.753571
-765.229589,59,305.68534
-750.382452,67,306.760801
-866.239989,48,307.464078
-690.737714,80,308.84512
-735.410752,120,310.988401
-723.885979,68,312.069018
-612.82586,108,313.650083
-827.186533,76,314.644753
-683.551523,66,315.627448
-702.185675,80,316.802156
-687.731024,93,318.266626
-740.578044,68,319.175529
-729.337221,101,320.624676
-690.374977,73,321.686885
-700.909276,73,322.755801
-867.929104,80,327.047155
-851.537837,34,327.505239
-842.493563,87,328.854337
-760.747798,61,329.9191
-741.16917,71,331.144563
-776.280397,63,332.281513
-803.604679,86,333.766234
-719.564781,88,335.300494
-839.351396,63,336.623465
-732.742455,60,337.753052
-782.094279,63,338.961547
-800.291903,60,340.12901
-837.343646,96,342.053527
-736.459196,45,342.9148
-745.10187,48,343.692838
-842.764996,51,344.544057
-891.564372,37,345.171687
-827.282851,61,346.447392
-731.143804,69,348.060232
-839.721982,56,349.364082
-831.11327,43,350.161096
-801.62246,46,351.070593
-913.366009,59,352.159735
-845.39866,68,353.236147
-861.749132,53,354.169673
-856.02913,52,355.259472
-742.738635,48,356.270865
-853.944101,66,357.536017
-731.582318,46,358.510596
-1041.548328,63,359.971985
-677.667114,58,361.275949
-851.866865,74,362.739997
-798.231786,60,363.870437
-742.24304,61,365.072158
-813.400531,62,366.198332
-862.392333,79,367.543178
-810.628328,57,368.365655
-713.428662,65,369.523284
-640.476332,57,370.459782
-747.829726,63,371.504143
-828.546139,96,373.254635
-884.009859,36,376.668517
-875.817592,79,377.9702
-704.454732,189,381.370924
-800.681122,106,383.310612
270.702847,200,387.010362
277.099315,200,390.70044
294.286023,200,394.33701
228.411973,200,398.010719
-799.661221,63,398.952198
-1052.52669,45,399.68556
-832.98242,67,400.832457
-819.969293,92,402.455354
-706.546554,51,403.199185
-675.192476,131,405.409256
200.759286,200,409.348545
209.105878,200,412.973579
-872.781396,98,414.614672
-876.329686,132,416.797841
-698.427217,137,419.238245
-752.363977,119,431.012005
238.999077,200,434.291291
-748.28556,91,435.712603
255.984643,200,439.321772
252.203179,200,442.677935
