#{"t_start": 1742605008.737005, "env_id": "None"}
r,l,t
142.643376,200,219.086897
121.831363,200,220.89995
88.251018,200,222.794701
-259.56644,200,224.661777
70.104286,200,226.861181
147.463524,200,228.919764
43.939064,200,230.958832
-910.4403,200,233.008554
69.615629,200,234.857899
60.500674,200,236.936537
53.813418,85,237.671524
49.434066,94,238.489664
142.429408,200,240.354808
97.649274,54,240.844682
-131.103724,176,242.692412
-1126.513699,27,242.979262
97.798188,200,245.216102
-25.657009,200,247.497515
-1.726526,200,249.604627
62.976568,200,254.089734
-104.61397,200,256.353366
-107.591935,103,257.553049
82.55321,200,260.049391
-857.995522,200,262.514011
84.250248,200,264.603767
85.744905,200,266.823676
-102.124316,200,268.767321
-84.388097,200,271.041324
144.270146,200,272.936324
107.059702,68,273.484726
-150.247917,200,275.859797
110.968935,200,278.055994
46.542011,200,280.156908
-23.664746,200,282.620952
7.211446,200,284.524275
97.727333,200,286.725934
106.068828,200,288.722425
106.553901,200,290.799108
-14.02657,200,293.151659
62.592259,200,295.224995
85.213193,70,295.824592
-75.20009,200,298.202575
83.179445,111,299.101033
28.630084,85,299.856508
65.849937,200,301.874577
53.498215,200,304.046425
24.74773,171,305.607048
-289.293847,200,310.618429
-106.279429,200,313.28977
112.847564,106,314.45574
134.133192,200,316.366035
107.18503,200,318.374631
-101.008801,200,320.874509
123.384878,200,323.101089
-857.768084,200,325.398866
138.652689,200,327.237585
-73.331824,200,329.648781
-914.602768,200,332.016177
-129.909947,200,334.152248
-912.342616,200,336.408568
44.446361,200,338.696431
106.770681,64,339.305736
27.685063,200,341.255629
-889.318843,200,343.890595
-19.469993,200,346.107778
-47.564365,200,348.379354
-77.837306,200,350.747117
-266.14146,200,352.950077
11.913726,200,355.298455
86.67487,200,357.481168
-283.741332,200,359.809538
-852.419087,200,362.399234
-47.690597,200,364.473802
-76.963613,200,369.540225
92.429618,200,371.829732
-104.28771,200,374.483702
-102.210293,200,377.051109
66.695062,200,379.442943
77.83492,33,379.80638
18.501377,200,382.110501
28.631037,197,384.277447
27.300243,200,386.691887
-51.134394,200,389.217945
52.413872,77,390.413881
107.986338,200,393.775384
31.285346,200,397.229529
152.25963,200,399.442769
-890.556451,200,401.611176
52.444316,72,402.195255
56.895955,200,404.523194
110.182228,200,406.895944
-907.043093,200,409.498214
134.155879,200,411.559448
156.831432,200,413.659397
77.71164,178,415.434747
202.716137,200,417.511551
81.435951,71,418.212987
50.415678,52,418.676143
-885.398485,200,420.886743
51.432053,200,423.103978
-259.566631,200,425.629831
70.565748,200,427.716195
-914.354455,200,432.923386
-20.122257,200,435.527003
108.629291,200,438.054398
56.642764,200,440.341078
138.940205,200,442.407316
-254.207931,200,444.858537
-293.109482,200,447.320402
27.722752,200,449.787736
-258.085156,200,452.595971
85.31412,109,453.817291
-887.31188,200,456.443185
-126.513699,200,458.965904
4.091118,200,461.621517
122.787591,200,463.967072
154.288187,200,466.125604
-883.58333,200,468.662565
82.55321,200,471.108441
-318.432423,200,473.608463
66.701508,200,476.010212
130.080274,200,478.04303
181.442186,200,480.291512
179.889538,200,482.441403
113.997861,200,484.649184
8.028335,200,487.256068
-80.621884,200,489.701909
86.297892,200,494.93966
-289.224166,200,497.430518
50.415427,74,498.142973
156.603467,200,500.520984
159.452994,200,503.060007
52.259671,56,503.681034
-19.950105,200,506.451376
111.973974,200,508.970454
55.343015,200,511.398935
-13.958986,200,513.670612
-285.40305,200,515.936845
-77.225075,200,518.445353
206.117436,200,520.465008
82.901497,200,522.745975
210.915035,200,524.929944
103.376083,142,526.295039
-128.065703,200,528.631725
-263.636592,200,531.075808
25.798246,200,533.454658
-133.837855,200,535.984199
125.577642,200,538.068297
206.996062,200,540.28244
-71.382334,200,542.758173
156.832875,200,544.974581
50.850696,88,545.838049
-129.922144,200,548.339282
103.492611,126,549.511809
-939.913187,200,552.167552
201.08481,200,564.58681
173.456872,200,565.784242
183.254119,200,566.976756
154.288295,200,568.142225
173.875698,200,569.279891
